id,player,session,level,action,time,timestamp,"replace(state,char(13),' ')"
82386,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,0,0,"2020-11-17 16:13:07.457178","Inicio del nivel"
82387,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,1,3,"2020-11-17 16:13:16.240968","roca_Sprite; 30; Boton volPiedra"
82388,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,1,7,"2020-11-17 16:13:18.844028","rocaDiamante_Sprite; 100; Boton volDiamante"
82389,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,1,8,"2020-11-17 16:13:20.491486","rocaOro_Sprite; 50; Boton volOro"
82390,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,1,59,"2020-11-17 16:14:11.890521","roca_Sprite; 30; Boton volPiedra"
82391,188405223,714AAEEC4E307F323C9EE4857C1FD92C,Densidad_de_Objetos,3,10,"2020-11-17 16:14:22.864342","Final del nivel"
82392,188405223,4E27E1AC41D9DC0B3D0904BD2496F5EE,Densidad_de_Objetos,0,0,"2020-11-17 16:16:04.377069","Inicio del nivel"
82393,188405223,4E27E1AC41D9DC0B3D0904BD2496F5EE,Densidad_de_Objetos,1,3,"2020-11-17 16:16:11.399559","roca_Sprite; 30; Boton volPiedra"
82394,188405223,4E27E1AC41D9DC0B3D0904BD2496F5EE,Densidad_de_Objetos,1,6,"2020-11-17 16:16:14.499582","rocaOro_Sprite; 50; Boton volOro"
82395,188405223,4E27E1AC41D9DC0B3D0904BD2496F5EE,Densidad_de_Objetos,1,8,"2020-11-17 16:16:16.309593","rocaDiamante_Sprite; 100; Boton volDiamante"
82396,188405223,4E27E1AC41D9DC0B3D0904BD2496F5EE,Densidad_de_Objetos,3,10,"2020-11-17 16:16:18.157307","Final del nivel"
82397,188405223,180C36124C0FBEF57D6D8F9C172559D6,Densidad_de_Objetos,0,0,"2020-11-17 16:17:11.885120","Inicio del nivel"
82398,188405223,180C36124C0FBEF57D6D8F9C172559D6,Densidad_de_Objetos,3,3,"2020-11-17 16:17:18.312232","Final del nivel"
82399,188405223,227A1818430CD4591B167882E7C8074A,Densidad_de_Objetos,0,0,"2020-11-17 16:25:31.308441","Inicio del nivel"
82400,188405223,AC1C39AC4E15823C67350B80A69F9D03,Densidad_de_Objetos,0,0,"2020-11-17 16:27:53.002059","Inicio del nivel"
82401,188405223,AC1C39AC4E15823C67350B80A69F9D03,Densidad_de_Objetos,1,1,"2020-11-17 16:27:57.733105","rocaAcero_Sprite; 70; Boton volAcero; Player 0"
82402,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,20.01086,"2020-11-17 18:38:52.921826",anxiety_frustration
82403,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,40.015205,"2020-11-17 18:39:12.839450",anxiety_frustration
82404,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,60.014614,"2020-11-17 18:39:32.893712",anxiety_frustration
82405,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,80.015961,"2020-11-17 18:39:52.882096",anxiety_frustration
82406,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,0,84.248611,"2020-11-17 18:39:56.395635","Solucion: 555555555555555533333333333333335555555533333333553353535353535 // Consola_3"
82407,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,100.006432,"2020-11-17 18:40:12.808879",anxiety_frustration
82408,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,120.00692,"2020-11-17 18:40:32.836793",anxiety_frustration
82409,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,140.011673,"2020-11-17 18:40:52.837888",anxiety_frustration
82410,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,160.011749,"2020-11-17 18:41:12.890741",anxiety_frustration
82411,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,180.006882,"2020-11-17 18:41:32.886497",anxiety_frustration
82412,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,200.007599,"2020-11-17 18:41:52.872388",anxiety_frustration
82413,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,220.013397,"2020-11-17 18:42:12.824829",anxiety_frustration
82414,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,240.017456,"2020-11-17 18:42:32.892903",anxiety_frustration
82415,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,260.010101,"2020-11-17 18:42:52.821526",anxiety_frustration
82416,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,280.015625,"2020-11-17 18:43:12.884573",neutral_bored
82417,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,300.009644,"2020-11-17 18:43:33.026884",anxiety_frustration
82418,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,320.012512,"2020-11-17 18:43:52.920595",anxiety_frustration
82419,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,340.0159,"2020-11-17 18:44:12.813165",anxiety_frustration
82420,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,360.004578,"2020-11-17 18:44:32.942187",anxiety_frustration
82421,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,380.017426,"2020-11-17 18:44:52.819713",anxiety_frustration
82422,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,400.012543,"2020-11-17 18:45:12.821763",anxiety_frustration
82423,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,420.0177,"2020-11-17 18:45:32.836384",anxiety_frustration
82424,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,440.015625,"2020-11-17 18:45:52.825514",anxiety_frustration
82425,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,460.010284,"2020-11-17 18:46:12.877355",anxiety_frustration
82426,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,480.012787,"2020-11-17 18:46:32.842822",anxiety_frustration
82427,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,500.009277,"2020-11-17 18:46:52.819697",anxiety_frustration
82428,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,520.012695,"2020-11-17 18:47:12.818690",anxiety_frustration
82429,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,540.008179,"2020-11-17 18:47:32.819723",anxiety_frustration
82430,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,560.016357,"2020-11-17 18:47:52.931372",anxiety_frustration
82431,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,580.003479,"2020-11-17 18:48:12.905171",anxiety_frustration
82432,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,600.004822,"2020-11-17 18:48:32.995497",anxiety_frustration
82433,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,620.011963,"2020-11-17 18:48:52.959780",anxiety_frustration
82434,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,640.018311,"2020-11-17 18:49:12.950588",anxiety_frustration
82435,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,660.007568,"2020-11-17 18:49:32.875998",anxiety_frustration
82436,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,680.021423,"2020-11-17 18:49:52.944563",anxiety_frustration
82437,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,700.011536,"2020-11-17 18:50:12.940911",anxiety_frustration
82438,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,720.010132,"2020-11-17 18:50:32.946923",anxiety_frustration
82439,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,740.017883,"2020-11-17 18:50:52.902236",anxiety_frustration
82440,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,760.019897,"2020-11-17 18:51:12.963155",anxiety_frustration
82441,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,780.012268,"2020-11-17 18:51:32.887663",anxiety_frustration
82442,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,800.012024,"2020-11-17 18:51:52.879671",anxiety_frustration
82443,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,820.009644,"2020-11-17 18:52:12.946653",anxiety_frustration
82444,19525499-0,C901B4ED4929F95967803D90FC4ED0EE,N3D_2B,4,840.010498,"2020-11-17 18:52:32.963077",anxiety_frustration
82445,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,20.013903,"2020-11-17 19:02:36.103348",anxiety_frustration
82446,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,0,22.836197,"2020-11-17 19:02:38.275726","Solucion: 555555555555555555555555555555555333333333333333333333333333333333333333333333333333333 // Consola_3"
82447,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,40.006466,"2020-11-17 19:02:56.112313",anxiety_frustration
82448,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,60.016438,"2020-11-17 19:03:16.191464",anxiety_frustration
82449,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,80.005867,"2020-11-17 19:03:36.110874",anxiety_frustration
82450,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,100.01757,"2020-11-17 19:03:56.433298",anxiety_frustration
82451,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,120.018593,"2020-11-17 19:04:16.713157",anxiety_frustration
82452,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,140.012695,"2020-11-17 19:04:36.643521",anxiety_frustration
82453,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,160.007889,"2020-11-17 19:04:56.664882",anxiety_frustration
82454,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,180.01944,"2020-11-17 19:05:16.653537",anxiety_frustration
82455,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,200.01828,"2020-11-17 19:05:36.698991",anxiety_frustration
82456,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,220.014099,"2020-11-17 19:05:56.663937",anxiety_frustration
82457,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,240.015549,"2020-11-17 19:06:16.872274",anxiety_frustration
82458,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,260.007111,"2020-11-17 19:06:36.987249",anxiety_frustration
82459,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,280.030975,"2020-11-17 19:06:57.320703",anxiety_frustration
82460,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,300.005829,"2020-11-17 19:07:17.845666",anxiety_frustration
82461,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,320.011414,"2020-11-17 19:07:37.873858",anxiety_frustration
82462,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,340.023468,"2020-11-17 19:07:57.908747",wonder
82463,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,360.018646,"2020-11-17 19:08:18.022220",anxiety_frustration
82464,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,380.006012,"2020-11-17 19:08:37.989406",anxiety_frustration
82465,19525499-0,E343824542BD6EB64F62BE9F06774FD9,N3D_2B,4,400.018951,"2020-11-17 19:08:58.108284",anxiety_frustration
82466,12,F007BD98478BD39ED64329AE12552041,N3D_2B,0,18.831144,"2020-11-17 19:18:17.586917","Solucion: 3333333335555555 // Consola_3"
82467,12,F007BD98478BD39ED64329AE12552041,N3D_2B,4,20.00872,"2020-11-17 19:18:19.127711",joy
82468,188405223,FD532BDA4902F35147DA179208AA4192,Densidad_de_Objetos,0,0,"2020-11-17 19:26:02.491139","Inicio del nivel"
82469,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,0,9.987467,"2020-11-17 20:49:30.867869","Solucion:  // Consola_3"
82470,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,20.008888,"2020-11-17 20:49:41.424677",joy
82471,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,40.003372,"2020-11-17 20:50:01.254546",wonder
82472,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,60.008636,"2020-11-17 20:50:21.315440",wonder
82473,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,0,71.39901,"2020-11-17 20:50:32.400870","Solucion: 115555533333333355555555555555555333333333355555555333333 // Consola_3"
82474,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,80.006691,"2020-11-17 20:50:41.275948",wonder
82475,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,100.004311,"2020-11-17 20:51:01.250449",wonder
82476,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,120.003029,"2020-11-17 20:51:21.262247",joy
82477,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,140.01088,"2020-11-17 20:51:41.268597",neutral_bored
82478,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,160.003098,"2020-11-17 20:52:01.285702",anxiety_frustration
82479,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,180.012177,"2020-11-17 20:52:21.279754",wonder
82480,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,200.009857,"2020-11-17 20:52:41.308474",joy
82481,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,220.012772,"2020-11-17 20:53:01.325031",joy
82482,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,240.017319,"2020-11-17 20:53:21.336626",joy
82483,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,260.006866,"2020-11-17 20:53:41.258792",joy
82484,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,280.006287,"2020-11-17 20:54:01.275199",joy
82485,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,300.010345,"2020-11-17 20:54:21.310809",joy
82486,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,320.003693,"2020-11-17 20:54:41.240589",anxiety_frustration
82487,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,340.005371,"2020-11-17 20:55:01.244124",joy
82488,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,360.011078,"2020-11-17 20:55:21.262692",joy
82489,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,380.009216,"2020-11-17 20:55:41.265429",joy
82490,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,400.008911,"2020-11-17 20:56:01.277704",joy
82491,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,420.012512,"2020-11-17 20:56:21.284256",neutral_bored
82492,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,440.005005,"2020-11-17 20:56:41.256882",joy
82493,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,460.003845,"2020-11-17 20:57:01.240514",anxiety_frustration
82494,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,480.003754,"2020-11-17 20:57:21.259881",joy
82495,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,500.005341,"2020-11-17 20:57:41.252590",joy
82496,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,520.002441,"2020-11-17 20:58:01.308151",joy
82497,193167357,FDC5BAA74D2DD75161AD4DB097039605,N3D_2B,4,540.00293,"2020-11-17 20:58:21.271435",anxiety_frustration
82498,193167357,EC82F6AC4AD856F7820E049B4A8F2AA7,N3D_2M,4,20.024555,"2020-11-17 20:58:47.223544",wonder
82499,193167357,EC82F6AC4AD856F7820E049B4A8F2AA7,N3D_2M,4,40.030472,"2020-11-17 20:59:07.050526",wonder
82500,193167357,EC82F6AC4AD856F7820E049B4A8F2AA7,N3D_2M,4,60.024975,"2020-11-17 20:59:27.055170",wonder
82501,193167357,05B0FA904C42EB6F715EF7A96A41D01B,N3D_2A,4,20.035849,"2020-11-17 20:59:59.802769",wonder
82502,193167357,05B0FA904C42EB6F715EF7A96A41D01B,N3D_2A,4,40.03043,"2020-11-17 21:00:19.664916",neutral_bored
82503,193167357,05B0FA904C42EB6F715EF7A96A41D01B,N3D_2A,4,60.034874,"2020-11-17 21:00:39.647701",neutral_bored
82504,12,766718BE44C9B55D675DDD913F344186,N3D_2B,0,59.846344,"2020-11-17 21:03:40.235182","Solucion: 555555555555555555555555333333333333333333333333 // Consola_3"
82505,False,94F211A64CE12BE6F843FF98572E7758,N3D_2A,0,0,"2020-11-17 22:18:35.247261","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82506,False,DB3A45ED4BFF6EE67A218AB18C304520,N3D_2A,0,0,"2020-11-17 22:19:29.724609","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82507,False,DB3A45ED4BFF6EE67A218AB18C304520,N3D_2A,4,20.020506,"2020-11-17 22:19:51.922209",Wonder
82508,False,DB3A45ED4BFF6EE67A218AB18C304520,N3D_2A,4,40.021713,"2020-11-17 22:20:11.918046",Wonder
82509,False,DB3A45ED4BFF6EE67A218AB18C304520,N3D_2A,4,60.016991,"2020-11-17 22:20:31.987282",Wonder
82510,False,D310197B46529F6C47AE3393A38873B9,N3D_2A,0,0,"2020-11-17 22:21:24.551734","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82511,False,D310197B46529F6C47AE3393A38873B9,N3D_2A,4,20.019735,"2020-11-17 22:21:44.989948",Wonder
82512,False,D310197B46529F6C47AE3393A38873B9,N3D_2A,4,40.016106,"2020-11-17 22:22:04.967690",Wonder
82513,False,795EBAD14D05D953C51B69B27D5DF3CF,N3D_2A,0,0,"2020-11-17 22:22:09.663295","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82514,False,795EBAD14D05D953C51B69B27D5DF3CF,N3D_2A,4,20.03599,"2020-11-17 22:22:30.577860",Wonder
82515,False,795EBAD14D05D953C51B69B27D5DF3CF,N3D_2A,4,40.033127,"2020-11-17 22:22:50.561534",Wonder
82516,False,D6EDF6484FBEF6E9322C87A5605B536C,N3D_2A,0,0,"2020-11-17 22:24:31.236925","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82517,False,D6EDF6484FBEF6E9322C87A5605B536C,N3D_2A,0,10.969654,"2020-11-17 22:24:41.737798","Solucion: 55333 // Consola_1"
82518,False,D6EDF6484FBEF6E9322C87A5605B536C,N3D_2A,4,20.028868,"2020-11-17 22:24:51.627630",Wonder
82519,False,B12AC4B04E533B821592C3BDFF264A1C,N3D_2A,0,0,"2020-11-17 22:25:06.910903","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82520,False,6A726E5649FB62A50F40E4B7623FA9C1,N3D_2A,0,0,"2020-11-17 22:25:18.135613","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82521,False,03C0DB954AAA021FE0F65698B22A4062,N3D_2A,0,0,"2020-11-17 22:25:50.197692","8;1;[];* * * * * * * * * 
*         x     s 
*   *   * * * * * 
* x *     x     * 
*   * * *   * * * 
*     x *     x * 
*   *   *   * * * 
*   *   *       * 
* p * * * * * * *"
82522,False,03C0DB954AAA021FE0F65698B22A4062,N3D_2A,0,11.439078,"2020-11-17 22:26:01.333517","Solucion: 5553335533 // Consola_1"
82523,False,03C0DB954AAA021FE0F65698B22A4062,N3D_2A,4,20.021318,"2020-11-17 22:26:10.734600",Wonder
82524,False,03C0DB954AAA021FE0F65698B22A4062,N3D_2A,4,40.021217,"2020-11-17 22:26:30.660230",Wonder
82525,False,03C0DB954AAA021FE0F65698B22A4062,N3D_2A,4,60.033287,"2020-11-17 22:26:50.761565",Wonder
82526,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,41.990826,"2020-11-17 23:52:57.774727","Solucion:  // Consola_3"
82527,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,61.893028,"2020-11-17 23:53:17.611876","Solucion:  // Consola_3"
82528,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,62.196609,"2020-11-17 23:53:17.895478","Solucion:  // Consola_3"
82529,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,63.324986,"2020-11-17 23:53:18.757445","Solucion:  // Consola_3"
82530,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,63.89455,"2020-11-17 23:53:19.317315","Solucion:  // Consola_3"
82531,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,64.452583,"2020-11-17 23:53:19.878103","Solucion:  // Consola_3"
82532,192327822,A658100241E6684F38403696C628E225,N3D_2B,0,64.780487,"2020-11-17 23:53:20.198314","Solucion:  // Consola_3"
82533,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,20.008543,"2020-11-18 00:25:55.929527",anxiety_frustration
82534,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,40.01247,"2020-11-18 00:26:15.929668",anxiety_frustration
82535,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,60.008682,"2020-11-18 00:26:35.876156",anxiety_frustration
82536,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,80.010681,"2020-11-18 00:26:55.906834",anxiety_frustration
82537,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,100.011116,"2020-11-18 00:27:15.936961",anxiety_frustration
82538,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,120.017464,"2020-11-18 00:27:35.982359",anxiety_frustration
82539,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,0,121.470871,"2020-11-18 00:27:36.720484","Solucion: 5553 // Consola_3"
82540,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,0,121.938652,"2020-11-18 00:27:37.143783","Solucion: 5553 // Consola_3"
82541,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,0,123.635201,"2020-11-18 00:27:38.852324","Solucion: 5553 // Consola_3"
82542,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,0,125.06041,"2020-11-18 00:27:40.261278","Solucion: 5553 // Consola_3"
82543,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,140.01535,"2020-11-18 00:27:55.992840",anxiety_frustration
82544,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,160.011444,"2020-11-18 00:28:15.984588",anxiety_frustration
82545,Franco,269FA3B24B317CDECDA0DB9C7D5FB587,N3D_2B,4,180.011322,"2020-11-18 00:28:35.999757",anxiety_frustration
82546,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,0,11.557617,"2020-11-18 00:30:11.948930","Solucion: 555555555555555555555 // Consola_3"
82547,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,20.014206,"2020-11-18 00:30:21.522497",anxiety_frustration
82548,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,40.017651,"2020-11-18 00:30:41.495623",anxiety_frustration
82549,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,60.011311,"2020-11-18 00:31:01.588534",anxiety_frustration
82550,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,80.010406,"2020-11-18 00:31:21.482771",anxiety_frustration
82551,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,100.014488,"2020-11-18 00:31:41.597548",anxiety_frustration
82552,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,120.006332,"2020-11-18 00:32:01.461320",anxiety_frustration
82553,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,140.011841,"2020-11-18 00:32:21.516440",anxiety_frustration
82554,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,160.007843,"2020-11-18 00:32:41.408834",anxiety_frustration
82555,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,180.011215,"2020-11-18 00:33:01.499375",anxiety_frustration
82556,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,200.009964,"2020-11-18 00:33:21.591605",anxiety_frustration
82557,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,220.00946,"2020-11-18 00:33:41.591612",anxiety_frustration
82558,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,240.011887,"2020-11-18 00:34:01.483682",anxiety_frustration
82559,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,260.009796,"2020-11-18 00:34:21.478164",anxiety_frustration
82560,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,280.011078,"2020-11-18 00:34:41.589745",anxiety_frustration
82561,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,300.013306,"2020-11-18 00:35:01.551672",anxiety_frustration
82562,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,320.018005,"2020-11-18 00:35:21.550523",anxiety_frustration
82563,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,340.013123,"2020-11-18 00:35:41.574934",anxiety_frustration
82564,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,360.013245,"2020-11-18 00:36:01.552844",anxiety_frustration
82565,193167357,24610E8F4EC0BC989CFFD2AC51083990,N3D_2B,4,20.005169,"2020-11-18 00:36:07.410593",anxiety_frustration
82566,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,380.010742,"2020-11-18 00:36:21.464176",anxiety_frustration
82567,193167357,24610E8F4EC0BC989CFFD2AC51083990,N3D_2B,0,36.384151,"2020-11-18 00:36:23.418028","Solucion: 11555555555533333333333555555555555555553333335555555555555555 // Consola_3"
82568,193167357,24610E8F4EC0BC989CFFD2AC51083990,N3D_2B,4,40.005295,"2020-11-18 00:36:26.987928",anxiety_frustration
82569,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,400.012085,"2020-11-18 00:36:41.454216",wonder
82570,193167357,24610E8F4EC0BC989CFFD2AC51083990,N3D_2B,4,60.006645,"2020-11-18 00:36:47.274020",anxiety_frustration
82571,Franco,481D5D5642D78893935AEA873E72DC05,N3D_2B,4,420.005615,"2020-11-18 00:37:01.648984",anxiety_frustration
82572,193167357,24610E8F4EC0BC989CFFD2AC51083990,N3D_2B,4,80.011131,"2020-11-18 00:37:07.254486",anxiety_frustration
